DATAHORA,ORDEM,LINHA,LATITUDE,LONGITUDE,VELOCIDADE
2020-04-18 00:01:39,A48012,202.0,-22.91101,-43.27071,0.0
2020-04-18 00:12:54,B82667,265.0,-22.8582,-43.37112,0.0
2020-04-18 00:13:35,D53911,2310.0,-22.88406,-43.49621,0.0
2020-04-18 00:33:31,D53585,393.0,-22.88351,-43.49525,0.0
2020-04-18 00:35:24,B82648,711.0,-22.85739,-43.37099,0.0
2020-04-18 00:52:04,B32673,793.0,-22.81736,-43.39338,0.0
2020-04-18 00:53:09,B44599,685.0,-22.8609,-43.35617,0.0
2020-04-18 00:54:01,D86018,864.0,-22.89461,-43.53352,0.0
2020-04-18 00:55:09,B44675,685.0,-22.86099,-43.35617,0.0
2020-04-18 00:55:42,D86180,884.0,-22.895129999999998,-43.53232,0.0
2020-04-18 00:55:47,B32698,342.0,-22.816679999999998,-43.39434,0.0
2020-04-18 00:56:01,C42599,607.0,-22.8767,-43.33051,0.0
2020-04-18 00:56:16,D86325,835.0,-22.89432,-43.53299000000001,0.0
2020-04-18 00:56:54,B25527,249.0,-22.90234,-43.2986,0.0
2020-04-18 00:56:58,D53619,,-22.86804,-43.25701,0.0
2020-04-18 00:57:01,D87035,896.0,-22.9177,-43.60798,0.0
2020-04-18 00:57:06,D53678,,-22.86827000000001,-43.25721,0.0
2020-04-18 00:57:27,D86330,864.0,-22.89476,-43.53351,0.0
2020-04-18 00:57:36,D53930,2310.0,-22.88417,-43.496140000000004,0.0
2020-04-18 00:57:44,D86336,864.0,-22.89508,-43.53373,0.0
2020-04-18 00:57:53,D86328,864.0,-22.89495,-43.53368,0.0
2020-04-18 00:57:59,B44645,685.0,-22.86032,-43.35623,0.0
2020-04-18 00:57:59,D86186,835.0,-22.89435,-43.533770000000004,0.0
2020-04-18 00:58:02,D86189,835.0,-22.89453,-43.53284,0.0
2020-04-18 00:58:12,D53654,397.0,-22.883129999999998,-43.49572,0.0
2020-04-18 00:58:18,D86326,864.0,-22.89499,-43.53369,0.0
2020-04-18 00:58:24,D86718,2334.0,-22.893829999999998,-43.53349,0.0
2020-04-18 00:58:27,B32642,793.0,-22.816760000000002,-43.39403,0.0
2020-04-18 00:58:29,D86408,864.0,-22.89506,-43.53306,0.0
2020-04-18 00:59:01,D86409,864.0,-22.89547,-43.53288,0.0
2020-04-18 00:59:10,C44520,712.0,-22.86072,-43.35562,0.0
2020-04-18 00:59:12,D86145,864.0,-22.89547,-43.53344,0.0
2020-04-18 00:59:15,B32701,342.0,-22.81654,-43.39445,0.0
2020-04-18 00:59:20,D86192,835.0,-22.89497,-43.53333,0.0
2020-04-18 00:59:38,B44585,685.0,-22.860529999999997,-43.35654,0.0
2020-04-18 00:59:40,D53738,369.0,-22.883010000000002,-43.49565,0.0
2020-04-18 00:59:41,B44588,265.0,-22.86044,-43.35649,0.0
2020-04-18 00:59:44,B28598,326.0,-22.81588,-43.188179999999996,0.0
2020-04-18 01:00:17,C27090,SV774,-22.81684,-43.3019,0.0
2020-04-18 01:00:18,D53925,2310.0,-22.88352,-43.495779999999996,0.0
2020-04-18 01:00:23,D86710,2332.0,-22.89392,-43.53243,0.0
2020-04-18 01:00:53,D53606,,-22.8681,-43.25698,0.0
2020-04-18 01:00:54,B44604,265.0,-22.8608,-43.35644,0.0
2020-04-18 01:01:15,D53510,397.0,-22.88383,-43.49593,0.0
2020-04-18 01:01:25,D87031,896.0,-22.91808,-43.6078,0.0
2020-04-18 01:01:32,D86403,864.0,-22.89487,-43.53204,0.0
2020-04-18 01:01:49,D86309,883.0,-22.89345,-43.53239,0.0
2020-04-18 01:01:57,D86405,867.0,-22.89474,-43.533559999999994,0.0
2020-04-18 01:02:14,C42654,607.0,-22.87678,-43.32956,0.0
2020-04-18 01:02:17,D86121,864.0,-22.89494,-43.53297,0.0
2020-04-18 01:02:22,D53537,759.0,-22.88358,-43.49559,0.0
2020-04-18 01:02:29,B44653,685.0,-22.86063,-43.355779999999996,0.0
2020-04-18 01:02:47,D86323,864.0,-22.89481,-43.53325,0.0
2020-04-18 01:02:48,C44697,712.0,-22.8607,-43.35577,0.0
2020-04-18 01:02:58,D86075,838.0,-22.89488,-43.533159999999995,0.0
2020-04-18 01:03:19,B32532,298.0,-22.81806,-43.393,0.0
2020-04-18 01:03:33,D86317,864.0,-22.894460000000002,-43.532779999999995,0.0
2020-04-18 01:03:35,B31122,483.0,-22.8045,-43.31015,0.0
2020-04-18 01:03:40,D86077,843.0,-22.89488,-43.5321,0.0
2020-04-18 01:03:48,C27053,SE940,-22.8168,-43.30194,0.0
2020-04-18 01:03:49,D86122,864.0,-22.89416,-43.53262,0.0
2020-04-18 01:03:56,D53520,397.0,-22.88414,-43.495490000000004,0.0
2020-04-18 01:04:00,B44676,685.0,-22.86061,-43.35617,0.0
2020-04-18 01:04:03,D86236,838.0,-22.89527,-43.533609999999996,0.0
2020-04-18 01:04:05,B44671,685.0,-22.86081,-43.35653,0.0
2020-04-18 01:04:21,D86219,864.0,-22.89413,-43.53308,0.0
2020-04-18 01:04:34,B44612,265.0,-22.86064,-43.35587,0.0
2020-04-18 01:05:11,D86063,852.0,-22.89424,-43.532059999999994,0.0
2020-04-18 01:05:46,B44688,265.0,-22.86042,-43.355909999999994,0.0
2020-04-18 01:05:47,B32723,2305.0,-22.81791,-43.39315,0.0
2020-04-18 01:05:51,D86126,864.0,-22.89518,-43.5336,0.0
2020-04-18 01:05:55,D53663,397.0,-22.883570000000002,-43.49537,0.0
2020-04-18 01:05:59,D86410,864.0,-22.894479999999998,-43.53368,0.0
2020-04-18 01:06:00,D53924,2310.0,-22.884079999999997,-43.49617,0.0
2020-04-18 01:06:03,D53541,759.0,-22.88342,-43.495290000000004,0.0
2020-04-18 01:06:13,D53928,2310.0,-22.88422000000001,-43.49522,1.0
2020-04-18 01:06:14,B32559,946.0,-22.81679,-43.39405,0.0
2020-04-18 01:06:26,B44618,685.0,-22.8607,-43.35585,0.0
2020-04-18 01:06:34,B32623,793.0,-22.81608,-43.39448,0.0
2020-04-18 01:06:38,B44544,712.0,-22.86064,-43.35588,0.0
2020-04-18 01:06:52,D86319,835.0,-22.89498,-43.53294,0.0
2020-04-18 01:07:00,B44563,265.0,-22.86061,-43.35597,0.0
